"idEscola","nome_escola","tipo_rede","nota_ideb","media_ponderada_se"
"42141770","EEM ERWIN CURT TEICHMANN","Estadual","4.00","5.77"
"35925834","PARQUE PAYOL","Estadual","4.00","4.56"
"35016214","HUMBERTO DE CAMPOS","Estadual","4.00","4.91"
"35022949","WASHINGTON LUIZ DOUTOR","Estadual","4.00","5.08"
"35925559","PROFESSORA SIMONE MACHADO DA SILVA TORRES","Estadual","4.00","5.00"
"35925524","WALDIR RODOLPHO DE CASTRO","Estadual","4.00","4.63"
"35925469","MARIA ZILDA GAMBA NATEL","Estadual","4.00","4.09"
"52057631","COLEGIO ESTADUAL RUI ANTONIO DA SILVA","Estadual","4.00","4.31"
"35901748","AMADOR E CATHARINA SAPORITO AUGUSTO","Estadual","4.00","5.27"
"35016263","JOSE QUEVEDO PROFESSOR","Estadual","4.00","5.34"
"35045196","MAGALI ALONSO PROFESSORA","Estadual","4.00","4.46"
"52020479","COLEGIO ESTADUAL PROFESSORA HELENA NASSER","Estadual","4.00","4.52"
"35039755","MIRINHA TONELLO","Estadual","4.00","5.21"
"35022901","ANTONIO BARREIROS PROFESSOR","Estadual","4.00","5.18"
"52057690","COLEGIO ESTADUAL JOSE CIPRIANO","Estadual","4.00","4.78"
"35902559","VENERANDA MARTINS SIQUEIRA DONA","Estadual","4.00","5.02"
"43011144","ESC EST ENS MED DR ROBERTO LOW","Estadual","4.00","6.00"
"50019430","EE SAO JOSE","Estadual","4.00","4.48"
"35925172","BENEDITO CELIO DE SIQUEIRA","Estadual","4.00","4.40"
"35022871","ORLIK LUZ DR","Estadual","4.00","4.85"
"35925159","CONDOMINIO VARGEM GRANDE II","Estadual","4.00","4.51"
"35924969","LYDIA ROCHA ALVES PROFA","Estadual","4.00","4.29"
"35924945","RESIDENCIAL SAO JOSE","Estadual","4.00","5.21"
"35924933","GLORIA APARECIDA ROSA VIANA PROFESSORA","Estadual","4.00","4.55"
"35924891","ALTAIR DE FATIMA FURIGO POLETTINI PROFA DRA","Estadual","4.00","5.56"
"35022767","ABILIO ALVES MARQUES","Estadual","4.00","5.54"
"35924672","MARINALVA GIMENES COLOSSAL DA CUNHA","Estadual","4.00","5.01"
"35022755","MAURICIO MONTECCHI","Estadual","4.00","4.81"
"35924581","JOSE SIMPLICIO PROF","Estadual","4.00","4.95"
"35016329","LAURO SANCHEZ PROFESSOR","Estadual","4.00","5.25"
"35924581","JOSE SIMPLICIO PROF","Estadual","4.00","4.95"
"43017851","ESC EST ENS MED BENTO GONCALVES DA SILVA","Estadual","4.00","6.17"
"35924489","MARIA ANTONIA CHULES PRINCESA","Estadual","4.00","3.50"
"35016469","PLINIO RODRIGUES DE MORAIS","Estadual","4.00","5.22"
"43019650","ESC EST ENS MED BARAO DE ACEGUA","Estadual","4.00","4.75"
"35039846","ANTONIO ZANAGA PREFEITO","Estadual","4.00","5.24"
"35924436","RODOLFO JOSE DA COSTA E SILVA","Estadual","4.00","4.91"
"35924313","LAERCIO SURIM","Estadual","4.00","5.08"
"35016512","ALDO ANGELINI","Estadual","4.00","4.90"
"35924313","LAERCIO SURIM","Estadual","4.00","5.08"
"35924295","SILVIO JOSE SECCO PROF","Estadual","4.00","5.11"
"35018797","DOM BARRETO","Estadual","4.00","5.55"
"35016536","CESARIO CARLOS DE ALMEIDA","Estadual","4.00","5.05"
"35022676","DOLORES BELEM NOVAES PROFESSORA","Estadual","4.00","4.69"
"43023355","COL ESTADUAL VISCONDE DE BOM RETIRO","Estadual","4.00","5.86"
"43023355","COL ESTADUAL VISCONDE DE BOM RETIRO","Estadual","4.00","5.86"
"35924088","JOSE PIRES DE CARVALHO DOUTOR","Estadual","4.00","4.37"
"51205807","EE PROF FRANCISCA DE SOUZA ALENCAR","Estadual","4.00","3.74"
"52019802","COLEGIO ESTADUAL MEIRA MATOS","Estadual","4.00","4.12"
"35011952","SILVIA JORGE POLLASTRINI PROFESSORA","Estadual","4.00","4.78"
"35924040","ANTONIO CARLOS DA TRINDADE","Estadual","4.00","4.85"
"35923941","PARQUE PIRATININGA II","Estadual","4.00","4.90"
"35011940","FRANCISCO MEIRA PROFESSOR","Estadual","4.00","4.39"
"43025420","ESC EST ENS MED EUGENIO FRANCIOSI","Estadual","4.00","4.84"
"51191024","EE CINCO DE ABRIL","Estadual","4.00","4.29"
"35011186","SEMIRAMIS PRADO DE OLIVEIRA PROFESSORA","Estadual","4.00","4.72"
"43026613","INST ESTADUAL MARECHAL RONDON","Estadual","4.00","5.47"
"35923631","APARECIDO ROBERTO TONELLOTTI PROFESSOR","Estadual","4.00","4.74"
"35011885","ALZIRA MARTINS LICHTI PROFESSORA","Estadual","4.00","4.43"
"35016639","CHICO PEREIRA","Estadual","4.00","5.20"
"52059464","COLEGIO ESTADUAL ADONIRO MARTINS DE ANDRADE","Estadual","4.00","4.77"
"35040289","JOSE ERMIRIO DE MORAES SENADOR","Estadual","4.00","3.90"
"43029817","ESC EST ED BAS LUIZ DE CAMOES","Estadual","4.00","5.50"
"43029825","ESC EST ENS MED GUIMARAES ROSA","Estadual","4.00","5.75"
"35046176","NEWTON PIMENTA NEVES PROFESSOR","Estadual","4.00","5.18"
"35923461","HEITOR VILLA LOBOS MAESTRO","Estadual","4.00","5.19"
"35011824","PRIMO FERREIRA PROFESSOR","Estadual","4.00","5.14"
"35923291","CONJUNTO HABITACIONAL PARQUE DOURADO II","Estadual","4.00","4.73"
"35923229","JARDIM ORATORIO","Estadual","4.00","4.36"
"43033563","ESC EST ENS MED ILDEFONSO PINTO","Estadual","4.00","5.50"
"43033660","ESC EST ENS MED LA SALLE","Estadual","4.00","5.72"
"52019101","ESCOLA ESTADUAL CONEGO JOSE TRINDADE DA FONSECA E SILVA","Estadual","4.00","4.50"
"43034233","ESC EST ED BAS JOAO FERRARI","Estadual","4.00","5.17"
"43034233","ESC EST ED BAS JOAO FERRARI","Estadual","4.00","5.17"
"35923187","MARIO BOMBASSEI FILHO PROFESSOR","Estadual","4.00","4.73"
"35923151","JOSE FERNANDO ABBUD PROFESSOR","Estadual","4.00","5.00"
"35901945","ILSON GOMES PROFESSOR","Estadual","4.00","5.42"
"35923096","PAULO FREIRE EDUCADOR","Estadual","4.00","4.45"
"35923047","VILA BELA","Estadual","4.00","4.53"
"35040496","TADAO SAKAI VEREADOR","Estadual","4.00","4.60"
"52018652","COLEGIO ESTADUAL PILAR DE GOIAS","Estadual","4.00","4.29"
"35922900","JARDIM WILMA FLOR","Estadual","4.00","4.77"
"52018393","COLEGIO ESTADUAL ANTONIO LUIZ LACERDA","Estadual","4.00","4.69"
"52060071","COLEGIO ESTADUAL CORONEL PEDRO NUNES","Estadual","4.00","4.67"
"43165990","ESC EST ENS MED VERA CRUZ","Estadual","4.00","5.46"
"35011685","JOSE DA COSTA PROFESSOR","Estadual","4.00","4.41"
"35011666","EDUARDO GOMES MARECHAL DO AR","Estadual","4.00","5.08"
"35016743","ANTONIETA FERRARESE PROFESSORA","Estadual","4.00","5.35"
"35922614","ANTONIO APPARECIDO FALCAO PROFESSOR","Estadual","4.00","4.77"
"35922547","ODECIO LUCKE PROFESSOR","Estadual","4.00","5.58"
"35922511","AURORA FERRAZ VIANNA DOS SANTOS PROFESSORA DONA","Estadual","4.00","4.73"
"50016016","EE MIN JOAO PAULO DOS REIS VELOSO","Estadual","4.00","4.80"
"35045457","WALDEMAR SALGADO PROF","Estadual","4.00","4.80"
"51143801","EE CREMILDA DE OLIVEIRA VIANA","Estadual","4.00","4.85"
"43041612","COL ESTADUAL CATUIPE","Estadual","4.00","5.19"
"35921944","JOAO BAPTISTA NEGRAO FILHO PROFESSOR","Estadual","4.00","4.62"
"35921920","FRANCISCO PESSOA","Estadual","4.00","5.51"
"43043216","ESC EST ENS MED JOAO TRICHES","Estadual","4.00","5.77"
"35901994","ANTONIO LAPATE NETTO PROFESSOR","Estadual","4.00","5.00"
"35046176","NEWTON PIMENTA NEVES PROFESSOR","Estadual","4.00","5.18"
"35065985","CLEOMERIO JOSE CAMPI","Estadual","4.00","4.52"
"35040745","EDUARDO ROBERTO DAHER","Estadual","4.00","4.90"
"35921397","AUGUSTO DE OLIVEIRA JORDAO PROFESSOR","Estadual","4.00","4.80"
"35022421","DALVA LELLIS GARCIA PRADO PROFA","Estadual","4.00","4.55"
"35921105","AYRTON SENNA DA SILVA","Estadual","4.00","5.59"
"35022391","SILVESTRE DE LIMA CORONEL","Estadual","4.00","5.06"
"43045596","INST EST EDUC JULIA BILLIART","Estadual","4.00","5.94"
"43045715","ESC EST ENS MED VILA CRUZ DE MALTA","Estadual","4.00","5.20"
"35040757","JOAQUIM FERNANDO PAES DE BARROS NETO","Estadual","4.00","4.73"
"35902020","LUIS DOS SANTOS METALURGICO","Estadual","4.00","5.18"
"43046495","ESC EST ENS MED RAIMUNDO PELISSARO","Estadual","4.00","5.31"
"43046533","COL ESTADUAL DOM ANTONIO MACEDO COSTA","Estadual","4.00","5.46"
"43046533","COL ESTADUAL DOM ANTONIO MACEDO COSTA","Estadual","4.00","5.46"
"35902032","ANTONIO BRAZ GAMBARINI DOUTOR","Estadual","4.00","5.19"
"35902044","IGNES AMELIA OLIVEIRA MACHADO PROFESSORA","Estadual","4.00","4.62"
"51050358","EE SANTA ELVIRA","Estadual","4.00","4.58"
"35920794","CAROLINA MENDES THAME PROFESSORA","Estadual","4.00","5.50"
"35498403","BAIRRO DO TURVO","Estadual","4.00","4.45"
"35040770","NEUZA DE OLIVEIRA PREVIDE PROFESSORA","Estadual","4.00","4.76"
"43048498","ESC EST ENS MED PONCHE VERDE","Estadual","4.00","5.08"
"52017109","COLEGIO ESTADUAL ALFREDO NASSER","Estadual","4.00","4.62"
"35040848","MARIA DE ALBUQUERQUE DIAS BAPTISTA PROFA","Estadual","4.00","4.01"
"43050166","ESC EST ENS MED DR HILDEBRANDO WESTPHALEN","Estadual","4.00","5.66"
"35902044","IGNES AMELIA OLIVEIRA MACHADO PROFESSORA","Estadual","4.00","4.62"
"35920459","ELIDIA TEDESCO DE OLIVEIRA PROFESSORA","Estadual","4.00","4.91"
"50014897","EE PADROEIRA DO BRASIL","Estadual","4.00","4.06"
"35920241","PARQUE IMPERIAL","Estadual","4.00","4.65"
"35080615","ANDRE FRANCO MONTORO GOVERNADOR","Estadual","4.00","5.26"
"43052231","ESC EST ENS MED DOM FELICIANO","Estadual","4.00","4.94"
"35041051","CAROLINA CINTRA DA SILVEIRA PROFESSORA","Estadual","4.00","4.85"
"50014641","EE CEL JUVENCIO","Estadual","4.00","4.41"
"35085397","SERRA AZUL","Estadual","4.00","5.03"
"35010145","IRIA KUNZ IRMA","Estadual","4.00","4.68"
"35041063","LUIS MAGALHAES DE ARAUJO PROFESSOR","Estadual","4.00","4.56"
"35045494","FLAIR CARLOS DE OLIVEIRA ARMANY DOUTOR","Estadual","4.00","4.67"
"35041099","ALLYRIO DE FIGUEIREDO BRASIL PROFESSOR","Estadual","4.00","5.24"
"35919317","ARMANDO FALCONE PROFESSOR","Estadual","4.00","4.75"
"43056164","COL ESTADUAL IRINEU EVANGELISTA DE SOUZA","Estadual","4.00","5.03"
"35041130","NARCISO YAGUE GUIMARAES VEREADOR","Estadual","4.00","4.76"
"35041178","OSWALDO LACERDA GOMES CARDIM PROFESSOR","Estadual","4.00","4.82"
"43057098","ESC EST ENS MED PROF JOAO GERMANO IMLAU","Estadual","4.00","6.36"
"35918763","ROQUE SAVIOLI","Estadual","4.00","5.02"
"43057160","ESC EST ED BAS DR SIDNEY GUERRA","Estadual","4.00","5.26"
"43057160","ESC EST ED BAS DR SIDNEY GUERRA","Estadual","4.00","5.26"
"43211739","ESC EST ENS MED DE ITAARA","Estadual","4.00","5.03"
"43059570","ESC EST ENS MED JOSE CLEMENTE PEREIRA","Estadual","4.00","6.21"
"43060145","COL ESTADUAL AUGUSTO MEYER","Estadual","4.00","5.30"
"35041300","NAIL FRANCO DE MELLO BONI PROFESSORA","Estadual","4.00","4.63"
"35191279","NELSON ANTONIO DO NASCIMENTO JUNIOR PROFESSOR","Estadual","4.00","4.98"
"35917746","JOSE DINI","Estadual","4.00","4.95"
"35041373","JOAO BATISTA SOLDE","Estadual","4.00","4.82"
"43169155","ESC EST ENS MED ERICO VERISSIMO","Estadual","4.00","4.65"
"50014366","EE DR RUBENS DE CASTRO PINTO","Estadual","4.00","4.58"
"35917588","MARIA DE LOURDES NASCIMENTO GUERREIRO PROFESSORA","Estadual","4.00","4.73"
"35041385","MOACIR THOMAZ DA SILVA","Estadual","4.00","4.91"
"51107406","EE FRANCISCA BARROS DE CARVALHO","Estadual","4.00","4.09"
"43062229","ESC EST ENS MED FAXINALZINHO","Estadual","4.00","4.54"
"35191905","EUDORO VILLELA","Estadual","4.00","4.31"
"35917102","DOMINGOS MILANO","Estadual","4.00","4.80"
"43169201","ESC EST ED BAS LEONARDO FRITZEN","Estadual","4.00","5.97"
"35916857","CONJUNTO HABITACIONAL BAIRRO DOS PIMENTAS II","Estadual","4.00","4.45"
"35496790","TEREZINHA PALONE DA SILVA DOMINGUES PROFA","Estadual","4.00","5.00"
"35016913","PEDRO DIAS DE CAMPOS CORONEL","Estadual","4.00","4.83"
"35269396","IVONE DOS ANJOS DA SILVA CAMPOS PROFA","Estadual","4.00","5.33"
"35041452","ANEZIA AMORIM MARTINS PROFA","Estadual","4.00","2.82"
"35011642","ZENON CLEANTES DE MOURA PROFESSOR","Estadual","4.00","4.15"
"35021829","MARCELINO BRAGA CEL","Estadual","4.00","4.52"
"35916262","ELOYNA SALGADO RIBEIRO PROFESSORA","Estadual","4.00","4.92"
"50013025","EE MANOEL DA COSTA LIMA","Estadual","4.00","4.39"
"43170498","ESC EST ENS MED DR JOAO CARUSO","Estadual","4.00","5.67"
"52092291","COLEGIO ESTADUAL PROFESSOR QUINTILIANO LEAO NETO","Estadual","4.00","4.37"
"35902160","LORIS NASSIF MATTAR PROFA","Estadual","4.00","4.42"
"43070191","ESC EST ENS MED GONCALVES LEDO","Estadual","4.00","4.77"
"50012975","EE MARIA JOSE","Estadual","4.00","4.64"
"43070230","COL ESTADUAL CONEGO SCHERER","Estadual","4.00","5.16"
"51097206","EE PORTAL DA AMAZONIA","Estadual","4.00","4.62"
"35016986","JUVELINA DE OLIVEIRA RODRIGUES PROFA","Estadual","4.00","5.39"
"35049931","SEBASTIAO FERRAZ DE CAMPOS PROF","Estadual","4.00","4.91"
"35049924","FULVIA MARIA APARECIDA CANCHERINI FAZZIO PROFESSORA","Estadual","4.00","4.90"
"43071910","ESC EST ED BAS ALBINO FANTIN","Estadual","4.00","5.46"
"35041725","MARIA FERRAZ DE CAMPOS PROFA","Estadual","4.00","4.50"
"52092356","COLEGIO ESTADUAL DR HENRIQUE SANTILLO","Estadual","4.00","4.38"
"35011575","MARCILIO DIAS","Estadual","4.00","4.51"
"35914769","MIQUELINA PEDROSO MAGNANI PROFESSORA","Estadual","4.00","4.93"
"35049815","JOSE RODRIGUES DE FREITAS VEREADOR","Estadual","4.00","4.46"
"35914733","FLAVIO LA SELVA PROFESSOR","Estadual","4.00","4.93"
"35019288","FRANCISCO EUGENIO DE LIMA","Estadual","4.00","5.04"
"35041786","JOSEPHINA CINTRA DAMIAO PROFESSORA","Estadual","4.00","4.35"
"43074960","ESC EST ENS MED DR BOZANO","Estadual","4.00","5.84"
"35914460","MIGUEL PISTILLI","Estadual","4.00","4.76"
"35914459","MARGARIDA MAIA DE ALMEIDA VIEIRA PROFESSORA","Estadual","4.00","4.76"
"35914459","MARGARIDA MAIA DE ALMEIDA VIEIRA PROFESSORA","Estadual","4.00","4.76"
"52014398","COLEGIO ESTADUAL JOAQUIM DE SOUZA FAGUNDES","Estadual","4.00","3.35"
"35913996","ANNA CALVO DE GODOY PROFESSORA","Estadual","4.00","5.66"
"53011066","CED 104 DO RECANTO DAS EMAS","Estadual","4.00","5.01"
"35913807","OMAR DAIBERT REVERENDO","Estadual","4.00","5.21"
"43078230","ESC EST ED BAS PADRE PEDRO MARCELINO COPETTI","Estadual","4.00","4.69"
"35913807","OMAR DAIBERT REVERENDO","Estadual","4.00","5.21"
"52064816","COLEGIO ESTADUAL DONA IAYA","Estadual","4.00","4.44"
"35912897","CLELIA DE BARROS LEITE DA SILVA PROFESSORA","Estadual","4.00","4.86"
"35042122","LUCAS NOGUEIRA GARCEZ PROFESSOR","Estadual","4.00","4.64"
"35912682","NEUSA DEMETRIO PROFESSORA","Estadual","4.00","4.90"
"35011373","NAIR FERREIRA NEVES PROFESSORA","Estadual","4.00","5.57"
"35912323","JOAQUIM GONCALVES FERREIRA DA SILVA","Estadual","4.00","4.53"
"35912311","MAURICIO ALVES BRAZ VEREADOR","Estadual","4.00","4.63"
"52012646","COLEGIO ESTADUAL PROFESSORA RICARDA","Estadual","4.00","3.63"
"52012638","COLEGIO ESTADUAL MARIANO BARBOSA JUNIOR","Estadual","4.00","3.45"
"50011618","EE ANA MARIA DE SOUZA","Estadual","4.00","4.57"
"35911884","MARIA JOSE MORAIS DE CARVALHO PROFESSORA","Estadual","4.00","3.37"
"35042250","JOSE PINTO MARCONDES PESTANA PROFESSOR","Estadual","4.00","4.82"
"35042286","ADHERBAL DE CASTRO PROF","Estadual","4.00","5.17"
"35021258","ANGELA MARIA DA PAIXAO COSTA PROFA","Estadual","4.00","5.30"
"43088074","COL ESTADUAL NOSSO SENHOR DO BONFIM","Estadual","4.00","5.71"
"35910636","BENEDITO APARECIDO TAVARES PROF","Estadual","4.00","5.11"
"43089798","ESC EST ENS MED ROMANO PADOAN","Estadual","4.00","4.87"
"35049153","ESMERALDO SOARES TARQUINIO DE CAMPOS FILHO","Estadual","4.00","4.54"
"35910557","EVONIO MARQUES PROF","Estadual","4.00","4.75"
"35042473","CONSTANTINO AUGUSTO PINKE PROF","Estadual","4.00","5.35"
"35049104","HEITOR CAVALCANTI ALENCAR FURTADO DEPUTADO","Estadual","4.00","4.59"
"43090028","ESC EST ENS MED VICENTE GUERRA","Estadual","4.00","6.11"
"35045573","JENY BONADIA RODRIGUES SANTARROSSA PROFESSORA","Estadual","4.00","5.38"
"35011373","NAIR FERREIRA NEVES PROFESSORA","Estadual","4.00","5.57"
"43090214","ESC EST ENS MED LUIZ ISAIAS ZUCCHETTI","Estadual","4.00","5.24"
"35910107","MARIA APARECIDA FERNANDES LEITE PROFA","Estadual","4.00","5.14"
"35049025","JARDIM MARIA HELENA I","Estadual","4.00","4.73"
"43091482","ESC EST ED BAS TIRADENTES","Estadual","4.00","5.74"
"35021118","JENI APPRILANTE PROFESSORA","Estadual","4.00","5.40"
"50006452","EE OLINDA CONCEICAO TEIXEIRA BACHA","Estadual","4.00","4.90"
"35909816","EMILIO JUSTO DEPUTADO","Estadual","4.00","4.34"
"35909658","LIDIA SANAE OYA","Estadual","4.00","4.45"
"35909646","ANTONIA BINATO SILVA VO NINA","Estadual","4.00","4.58"
"35020990","JOSE ABILIO DE PAULA","Estadual","4.00","5.30"
"35017176","MAGI MONSENHOR","Estadual","4.00","5.44"
"35049025","JARDIM MARIA HELENA I","Estadual","4.00","4.73"
"35019008","DONIZETTI TAVARES DE LIMA PADRE","Estadual","4.00","5.19"
"52011747","COLEGIO ESTADUAL ALFREDO NASSER","Estadual","4.00","4.40"
"35909524","CAROLINA ARRUDA VASCONCELLOS PROFESSORA","Estadual","4.00","5.19"
"35909427","SUZANA BENEDICTA GIGO AYRES PROFESSORA","Estadual","4.00","5.57"
"35042651","HILTON FEDERICI PROFESSOR","Estadual","4.00","5.53"
"35042651","HILTON FEDERICI PROFESSOR","Estadual","4.00","5.53"
"51090279","ESCOLA ESTADUAL RAINHA DA PAZ","Estadual","4.00","4.77"
"43095615","ESC EST ENS MED LUCILA NOGUEIRA","Estadual","4.00","5.37"
"35011400","ISMAEL IGLESIAS","Estadual","4.00","4.83"
"35909282","CAMILO SAHADE","Estadual","4.00","5.10"
"43095623","ESC EST ENS MED OLIMPIO GARIBALDI VILARINHO","Estadual","4.00","4.90"
"52094456","COLEGIO ESTADUAL ASSENTAMENTO VIRGILANDIA","Estadual","4.00","3.38"
"43096433","ESC EST ED BAS JOSE CANELLAS","Estadual","4.00","5.21"
"35019008","DONIZETTI TAVARES DE LIMA PADRE","Estadual","4.00","5.19"
"35045718","MIGUEL VICENTE CURY","Estadual","4.00","5.00"
"43096824","ESC EST ENS MED JOSE DE ANCHIETA","Estadual","4.00","5.52"
"53051009","CEM JULIA KUBITSCHEK","Estadual","4.00","4.77"
"43097650","ESC EST ENS MED ENGENHEIRO PAROBE","Estadual","4.00","5.76"
"43097715","ESC EST ENS MED ADELINA DA CUNHA","Estadual","4.00","5.30"
"43248403","ESC EST ENS MED BENJAMIN CONSTANT DO SUL","Estadual","4.00","4.75"
"35017255","GUIDO ROSOLEN","Estadual","4.00","5.34"
"35908642","JARDIM AMERICA DO","Estadual","4.00","4.77"
"35908617","JARDIM PAULISTA","Estadual","4.00","4.59"
"35908587","ODETE MARIA DE FREITAS","Estadual","4.00","4.87"
"35048872","MAURICIO GOULART DEPUTADO","Estadual","4.00","5.31"
"52010295","COLEGIO ESTADUAL MACOB RODRIGUES GALVAO","Estadual","4.00","4.29"
"35908551","SIDRONIA NUNES PIRES","Estadual","4.00","5.48"
"35048859","VALDERICE THEREZINHA DA MOTTA CAMPOS MARCHINI PROFESSORA","Estadual","4.00","4.62"
"52010287","COLEGIO ESTADUAL STELLANIS KOPANAKIS PACHECO","Estadual","4.00","3.90"
"35908548","PAULO DE ABREU","Estadual","4.00","5.16"
"35908502","JOSE EDUARDO VIEIRA RADUAN DOUTOR","Estadual","4.00","4.56"
"35048823","ADAIL JARBAS DUCLOS","Estadual","4.00","5.12"
"35019045","STELLA COUVERT RIBEIRO PROFESSORA","Estadual","4.00","5.35"
"35048811","ELVIRA PARADA MANGA PROFA","Estadual","4.00","4.96"
"43105190","COL ESTADUAL DOM JOAO BECKER","Estadual","4.00","5.11"
"35908381","ARMANDO SESTINI","Estadual","4.00","5.16"
"35048781","ULYSSES SANCHES RAMIRES PROF","Estadual","4.00","4.22"
"35908344","JOFRE MANOEL PREFEITO","Estadual","4.00","3.77"
"43109730","ESC EST ENS MED TAMANDARE","Estadual","4.00","4.90"
"35908149","ALZIRA VALLE ROLEMBERG PROFESSORA","Estadual","4.00","5.46"
"35908046","JOSE WADIE MILAD PROFESSOR","Estadual","4.00","5.41"
"35043412","GERSON DE BARROS MARGARIDO PROFESSOR","Estadual","4.00","3.83"
"35902366","BAIRRO DO ITAIM","Estadual","4.00","4.53"
"35907736","FABIO JUNQUEIRA FRANCO","Estadual","4.00","5.24"
"35017310","WADIH JORGE MALUF","Estadual","4.00","4.87"
"50006223","EE SEBASTIAO SANTANA DE OLIVEIRA","Estadual","4.00","5.25"
"35907510","RENE ALBERS PROFESSOR DOUTOR","Estadual","4.00","4.36"
"51089769","EE ANTONIO CARLOS MOURA","Estadual","4.00","4.65"
"35409169","TERUKO UEDA YAMAGUTI PROFESSORA","Estadual","4.00","5.06"
"35043539","OROZIMBO SOSTENA PROFESSOR","Estadual","4.00","5.63"
"43113478","ESC EST ENS MED BRIGADEIRO JOSE DA SILVA PAES","Estadual","4.00","4.95"
"35043552","JOAO DOMINGOS MADEIRA PROFESSOR","Estadual","4.00","5.04"
"52008339","COLEGIO ESTADUAL DA MATA AZUL","Estadual","4.00","4.00"
"43113788","ESC EST ENS MED ENG ROBERTO BASTOS TELLECHEA","Estadual","4.00","5.53"
"35907352","MESSIAS GONCALVES TEIXEIRA PROFESSOR","Estadual","4.00","5.32"
"53010000","CED 416 DE SANTA MARIA","Estadual","4.00","4.79"
"35478209","JOAO BAPTISTA GAZZOLA","Estadual","4.00","4.74"
"43114776","COL ESTADUAL BARRO VERMELHO","Estadual","4.00","5.25"
"35907194","AFRANIO DE OLIVEIRA","Estadual","4.00","4.85"
"43174159","ESC EST ENS MED MARIO QUINTANA CAIC","Estadual","4.00","4.75"
"52062635","COLEGIO ESTADUAL RODRIGO RODRIGUES DA CUNHA","Estadual","4.00","4.41"
"43115942","ESC EST ENS MED MATHIAS BALDUINO HUPPES","Estadual","4.00","4.94"
"35043746","FRANCISCO DE ASSIS PIRES CORREA PROFESSOR","Estadual","4.00","5.21"
"35010236","REYNALDO DO NASCIMENTO FALLEIROS DOUTOR","Estadual","4.00","4.78"
"35020722","EGLE LUPORINI COSTA PROFESSORA","Estadual","4.00","5.12"
"43248403","ESC EST ENS MED BENJAMIN CONSTANT DO SUL","Estadual","4.00","4.75"
"35017450","IBRANTINA CARDONA","Estadual","4.00","5.52"
"35906591","LEONOR FERNANDES COSTA ZACHARIAS","Estadual","4.00","4.59"
"43119956","ESC EST ENS MED ERNESTO ALVES DE OLIVEIRA","Estadual","4.00","6.14"
"35906566","OSCAR PEREIRA MACHADO","Estadual","4.00","4.50"
"43121438","ESC EST ENS MED EMILIO ALVES NUNES","Estadual","4.00","4.56"
"35906463","EDGARD FRANCISCO","Estadual","4.00","5.00"
"35906448","DENOEL NICODEMOS ELLER REVERENDO","Estadual","4.00","4.51"
"43174582","ESC EST ENS MED CRESCER","Estadual","4.00","4.68"
"35044465","ANTONIO PEREIRA LIMA DR","Estadual","4.00","4.68"
"35906281","JOSE PAPAIZ PROFESSOR","Estadual","4.00","4.83"
"35043886","JOSE THEOTONIO DOS SANTOS PROFESSOR","Estadual","4.00","5.09"
"51057166","EE GERVASIO DOS SANTOS COSTA","Estadual","4.00","5.23"
"35046437","SALIME MUDEH PROFESSORA","Estadual","4.00","5.18"
"35906049","BAIRRO NOVA ITARIRI","Estadual","4.00","3.94"
"52006093","CENTRO DE ENSINO EM PERIODO INTEGRAL CALUMERIO RODRIGUES GALVAO","Estadual","4.00","4.31"
"43176771","ESC EST ENS MED JOCELI CORREA","Estadual","4.00","4.30"
"50005782","EE MARCAL DE SOUZA TUPA-Y","Estadual","4.00","4.37"
"35902652","BAIRRO JUNDIAIZINHO","Estadual","4.00","4.69"
"52006034","COLEGIO ESTADUAL JOAO GONCALVES FILHO","Estadual","4.00","4.88"
"35905598","OSCALIA GOES CORREA SANTOS PROFESSORA","Estadual","4.00","4.86"
"51059673","EE PE WANIR DELFINO CESAR","Estadual","4.00","4.95"
"51062283","EE JARDIM DAS FLORES","Estadual","4.00","4.74"
"50003860","EE PROFª CLEUZA TEODORO","Estadual","4.00","3.62"
"35043977","JOSE CARLOS PRESTES PROFESSOR","Estadual","4.00","4.59"
"35048227","LEILA MARISA PASSARO PROFA","Estadual","4.00","3.88"
"35047272","CELIO RODRIGUES ALVES","Estadual","4.00","5.18"
"35905045","JOSE PEREIRA EBOLI PROF","Estadual","4.00","5.24"
"35046059","ARGEO PINTO DIAS ENG","Estadual","4.00","4.98"
"35904934","NAIR HANNICKEL ROMARO","Estadual","4.00","5.03"
"35048197","ALEXANDRINA GOMES DE ARAUJO RODRIGUES PROFESSORA","Estadual","4.00","5.11"
"35904843","ERNESTO CAETANO DE SOUZA TENENTE","Estadual","4.00","4.89"
"43130593","ESC EST ENS MED PROFESSORA GREGORIA DE MENDONCA","Estadual","4.00","4.52"
"35048012","DARCY SILVEIRA VAZ PROFESSOR","Estadual","4.00","4.77"
"35048008","PEDRO PAULO GONCALVES LOPES PROFESSOR","Estadual","4.00","4.30"
"35904715","JOSE DANIEL DA SILVEIRA","Estadual","4.00","4.72"
"35020618","ERNANI CALBUCCI PROF","Estadual","4.00","5.57"
"52004910","COLEGIO ESTADUAL DONA DOQUINHA","Estadual","4.00","4.59"
"35904673","ORIGENES LESSA","Estadual","4.00","4.87"
"35044261","ZORAIDE DE CAMPOS HELU PROFESSORA","Estadual","4.00","4.23"
"35904314","GUERRA JUNQUEIRO","Estadual","4.00","4.78"
"35902408","DURVAL EVARISTO DOS SANTOS VEREADOR","Estadual","4.00","5.09"
